UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
11829,H11828,H,301.2,312.3,1472,29.7,174,0,0,0,0,0,0
11830,L51829,L,300.4,311.4,1556,32.3,151,0,0,0,0,0,0
11831,L51830,L,301.0,312.1,1460,59.4,109,0,0,0,0,0,0
11832,L51831,L,301.4,310.2,1782,60.2,129,0,0,0,0,0,0
11833,L51832,L,296.6,305.7,1269,25.1,220,0,0,0,0,0,0
11834,L51833,L,300.9,311.7,1329,36.1,130,0,0,0,0,0,0
11835,L51834,L,302.6,313.3,1496,57.0,1,0,0,0,0,0,0
11836,H11835,H,298.7,309.1,2028,18.7,133,0,0,0,0,0,0
11837,L51836,L,296.0,305.7,1634,24.5,10,0,0,0,0,0,0
11838,L51837,L,303.7,313.8,1413,31.9,41,0,0,0,0,0,0
11839,M21838,M,297.8,307.4,1448,51.2,204,0,0,0,0,0,0
11840,M21839,M,302.1,313.8,1635,47.4,164,0,0,0,0,0,0
11841,L51840,L,300.4,309.5,1653,37.7,196,0,0,0,0,0,0
11842,M21841,M,296.0,306.4,1478,34.4,180,0,0,0,0,0,0
11843,M21842,M,304.1,313.8,1461,34.0,132,0,0,0,0,0,0
11844,L51843,L,297.9,305.7,1504,49.3,59,0,0,0,0,0,0
11845,M21844,M,298.0,309.4,1582,42.1,56,0,0,0,0,0,0
11846,L51845,L,295.3,305.7,1986,43.6,202,0,0,0,0,0,0
11847,H11846,H,299.7,307.2,1740,44.6,101,0,0,0,0,0,0
11848,L51847,L,300.5,309.4,1666,48.8,212,0,0,0,0,0,0
11849,L51848,L,300.6,308.1,1311,42.7,251,0,0,0,0,0,0
11850,L51849,L,296.9,307.3,1627,51.4,128,0,0,0,0,0,0
11851,L51850,L,299.0,308.4,1383,58.4,11,0,0,0,0,0,0
11852,L51851,L,298.0,308.2,1479,28.9,24,0,0,0,0,0,0
11853,L51852,L,296.2,305.7,1842,39.3,129,0,0,0,0,0,0
11854,L51853,L,298.1,308.1,1355,27.9,140,0,0,0,0,0,0
11855,L51854,L,301.4,313.4,1592,53.6,7,0,0,0,0,0,0
11856,H11855,H,298.3,308.8,1504,37.1,165,0,0,0,0,0,0
11857,L51856,L,300.3,311.8,1847,40.6,84,0,0,0,0,0,0
11858,H11857,H,301.4,311.1,1307,46.6,38,0,0,0,0,0,0
11859,M21858,M,296.6,305.7,1547,42.2,118,0,0,0,0,0,0
11860,L51859,L,299.7,309.5,1404,38.8,229,0,0,0,0,0,0
11861,L51860,L,301.3,311.9,1194,26.9,140,0,0,0,0,0,0
11862,L51861,L,302.1,311.6,1824,53.8,134,0,0,0,0,0,0
11863,M21862,M,300.6,308.8,1462,41.1,233,0,0,0,0,0,0
11864,L51863,L,298.0,308.4,1555,45.7,112,0,0,0,0,0,0
11865,L51864,L,301.4,313.8,1651,32.0,33,0,0,0,0,0,0
11866,H11865,H,300.5,311.4,1409,46.1,247,0,0,0,0,0,0
11867,L51866,L,297.0,310.0,1753,47.7,192,0,0,0,0,0,0
11868,L51867,L,304.5,311.5,1680,52.6,144,0,0,0,0,0,0
11869,L51868,L,300.6,309.0,1605,42.6,172,0,0,0,0,0,0
11870,L51869,L,300.5,312.0,1898,27.3,55,0,0,0,0,0,0
11871,L51870,L,300.3,310.6,1283,30.9,187,0,0,0,0,0,0
11872,M21871,M,300.8,311.3,1754,49.9,211,0,0,0,0,0,0
11873,L51872,L,299.4,310.4,1550,40.0,162,0,0,0,0,0,0
11874,H11873,H,300.3,310.8,1514,52.9,230,0,0,0,0,0,0
11875,M21874,M,298.2,305.7,1634,41.8,120,0,0,0,0,0,0
11876,L51875,L,300.4,311.2,1610,43.3,184,0,0,0,0,0,0
11877,L51876,L,298.6,309.1,1566,32.1,110,0,0,0,0,0,0
11878,H11877,H,299.6,309.2,1529,43.4,137,0,0,0,0,0,0
11879,M21878,M,298.6,307.9,1531,27.6,157,0,0,0,0,0,0
11880,L51879,L,301.1,308.8,1416,42.6,156,0,0,0,0,0,0
11881,L51880,L,298.4,306.5,1507,44.6,134,0,0,0,0,0,0
11882,H11881,H,299.4,311.5,1620,45.9,132,0,0,0,0,0,0
11883,L51882,L,301.8,310.8,1295,44.0,131,0,0,0,0,0,0
11884,L51883,L,300.4,310.8,1739,18.7,95,0,0,0,0,0,0
11885,M21884,M,299.8,307.3,1473,26.3,190,0,0,0,0,0,0
11886,L51885,L,295.3,305.7,1761,28.4,234,0,0,0,0,0,0
11887,M21886,M,297.5,308.0,1686,51.1,201,0,0,0,0,0,0
11888,L51887,L,298.7,307.6,1503,44.4,244,0,0,0,0,0,0
11889,H11888,H,297.2,307.4,1747,39.6,228,0,0,0,0,0,0
11890,M21889,M,297.3,306.0,1741,44.2,168,0,0,0,0,0,0
11891,L51890,L,300.5,311.2,1391,37.6,135,0,0,0,0,0,0
11892,M21891,M,299.7,311.2,1376,34.4,187,0,0,0,0,0,0
11893,L51892,L,299.2,307.8,1905,25.3,18,0,0,0,0,0,0
11894,M21893,M,301.6,312.1,1365,34.0,70,0,0,0,0,0,0
11895,L51894,L,298.3,307.9,1601,27.5,48,0,0,0,0,0,0
11896,L51895,L,302.5,313.8,1579,50.3,116,0,0,0,0,0,0
11897,L51896,L,302.5,313.8,1222,37.0,92,0,0,0,0,0,0
11898,L51897,L,300.1,308.7,1585,45.6,87,0,0,0,0,0,0
11899,M21898,M,297.6,310.0,1457,48.3,87,0,0,0,0,0,0
11900,L51899,L,299.4,308.2,1503,25.6,100,0,0,0,0,0,0
11901,M21900,M,300.0,308.5,1388,48.1,197,0,0,0,0,0,0
11902,L51901,L,301.9,313.8,1899,27.1,213,0,0,0,0,0,0
11903,L51902,L,299.9,311.1,1541,42.3,157,0,0,0,0,0,0
11904,L51903,L,299.9,308.7,1596,37.5,93,0,0,0,0,0,0
11905,L51904,L,299.6,308.7,1620,29.7,150,0,0,0,0,0,0
11906,L51905,L,300.4,310.7,1468,34.2,43,0,0,0,0,0,0
11907,H11906,H,298.2,309.6,1672,35.0,179,0,0,0,0,0,0
11908,L51907,L,301.2,311.0,1510,57.2,191,1,0,0,1,0,0
11909,M21908,M,297.6,307.0,1191,32.9,69,0,0,0,0,0,0
11910,L51909,L,300.0,310.3,1523,38.5,5,0,0,0,0,0,0
11911,M21910,M,299.9,309.7,1477,63.5,68,0,0,0,0,0,0
11912,M21911,M,302.0,310.3,1555,55.2,58,0,0,0,0,0,0
11913,H11912,H,300.6,312.4,1594,46.4,147,0,0,0,0,0,0
11914,M21913,M,303.6,311.8,1307,37.8,195,0,0,0,0,0,0
11915,L51914,L,303.1,312.4,1532,42.9,123,0,0,0,0,0,0
11916,M21915,M,298.4,310.1,1357,37.2,159,0,0,0,0,0,0
11917,L51916,L,299.2,308.2,1474,41.4,178,0,0,0,0,0,0
11918,M21917,M,297.3,305.7,1736,42.9,142,0,0,0,0,0,0
11919,L51918,L,299.6,311.0,1273,53.1,198,0,0,0,0,0,0
11920,H11919,H,297.7,308.8,1299,38.0,7,0,0,0,0,0,0
11921,L51920,L,299.7,309.8,1361,54.1,239,0,0,0,0,0,0
11922,H11921,H,299.4,310.6,2050,35.7,225,0,0,0,0,0,0
11923,H11922,H,302.3,312.3,1358,62.7,94,0,0,0,0,0,0
11924,M21923,M,297.9,308.8,1570,53.2,219,0,0,0,0,0,0
11925,L51924,L,298.3,310.1,1475,39.4,22,0,0,0,0,0,0
11926,L51925,L,302.4,312.7,1704,21.6,59,0,0,0,0,0,0
11927,L51926,L,298.7,306.6,1820,35.6,110,0,0,0,0,0,0
11928,M21927,M,297.0,305.7,1801,37.4,10,0,0,0,0,0,0
11929,L51928,L,301.2,310.4,1700,35.4,203,0,0,0,0,0,0
11930,M21929,M,301.6,312.1,1609,48.0,15,0,0,0,0,0,0
11931,M21930,M,299.5,308.8,1588,41.4,235,1,0,0,0,1,0
11932,L51931,L,298.1,309.2,1694,42.3,43,0,0,0,0,0,0
11933,L51932,L,301.7,312.0,1680,57.5,11,1,0,0,1,0,0
11934,L51933,L,299.8,309.5,1833,44.5,166,0,0,0,0,0,0
11935,L51934,L,298.7,309.7,1713,34.7,112,0,0,0,0,0,0
11936,L51935,L,297.6,306.3,1333,57.8,20,0,0,0,0,0,0
11937,L51936,L,297.7,308.6,1476,39.0,81,0,0,0,0,0,0
11938,M21937,M,298.8,308.5,1318,39.8,231,0,0,0,0,0,0
11939,L51938,L,300.3,311.1,1814,39.1,54,0,0,0,0,0,0
11940,L51939,L,298.9,310.3,1531,51.0,2,0,0,0,0,0,0
11941,M21940,M,295.8,305.7,1530,46.4,10,0,0,0,0,0,0
11942,L51941,L,302.1,311.4,1760,49.8,216,0,0,0,0,0,0
11943,M21942,M,299.9,312.6,1417,46.6,35,0,0,0,0,0,0
11944,M21943,M,296.8,307.7,1467,39.5,241,0,0,0,0,0,0
11945,L51944,L,297.5,308.8,1375,33.5,88,0,0,0,0,0,0
11946,M21945,M,295.3,305.7,1626,54.5,119,0,0,0,0,0,0
11947,L51946,L,300.9,309.0,1583,24.4,64,0,0,0,0,0,0
11948,H11947,H,298.3,307.3,1356,38.8,9,0,0,0,0,0,0
11949,H11948,H,301.5,313.5,1594,44.9,173,0,0,0,0,0,0
11950,L51949,L,301.1,309.9,1172,35.5,181,0,0,0,0,0,0
11951,L51950,L,297.1,307.6,1404,21.7,18,0,0,0,0,0,0
11952,M21951,M,300.5,310.2,1487,43.4,46,0,0,0,0,0,0
11953,L51952,L,300.8,312.8,1480,27.6,47,0,0,0,0,0,0
11954,M21953,M,301.6,313.8,1496,53.7,196,0,0,0,0,0,0
11955,L51954,L,300.3,310.7,1692,36.4,7,0,0,0,0,0,0
11956,M21955,M,302.0,310.8,1704,40.5,194,0,0,0,0,0,0
11957,L51956,L,300.9,311.4,1627,51.1,119,0,0,0,0,0,0
11958,L51957,L,301.2,312.7,1614,50.6,60,0,0,0,0,0,0
11959,L51958,L,295.3,305.7,1318,30.4,61,0,0,0,0,0,0
11960,L51959,L,299.7,310.6,1653,31.9,126,0,0,0,0,0,0
11961,L51960,L,299.7,310.3,1417,33.3,78,0,0,0,0,0,0
11962,L51961,L,301.4,311.7,1668,56.9,27,0,0,0,0,0,0
11963,L51962,L,298.9,308.5,1488,40.2,154,0,0,0,0,0,0
11964,L51963,L,298.8,309.2,1313,43.2,6,0,0,0,0,0,0
11965,L51964,L,302.8,312.3,1596,47.1,156,0,0,0,0,0,0
11966,L51965,L,299.0,307.3,1701,39.0,251,0,0,0,0,0,0
11967,M21966,M,298.9,309.4,1453,45.7,99,0,0,0,0,0,0
11968,L51967,L,297.3,309.3,1691,41.2,122,0,0,0,0,0,0
11969,L51968,L,295.6,305.7,1358,44.7,25,0,0,0,0,0,0
11970,L51969,L,299.3,307.1,1318,30.3,107,0,0,0,0,0,0
11971,M21970,M,297.0,306.7,1247,43.0,107,0,0,0,0,0,0
11972,L51971,L,302.0,311.7,1392,32.6,93,0,0,0,0,0,0
11973,M21972,M,300.5,307.1,1471,56.4,199,0,0,0,0,0,0
11974,L51973,L,299.8,308.5,1551,24.6,139,0,0,0,0,0,0
11975,M21974,M,298.2,311.0,1692,40.1,223,0,0,0,0,0,0
11976,L51975,L,299.8,310.7,1662,48.9,63,0,0,0,0,0,0
11977,M21976,M,300.7,310.1,1774,47.2,175,0,0,0,0,0,0
11978,M21977,M,298.3,310.0,1672,44.9,214,0,0,0,0,0,0
11979,L51978,L,301.1,310.4,1553,21.6,121,0,0,0,0,0,0
11980,M21979,M,301.1,311.7,1400,36.3,141,0,0,0,0,0,0
11981,M21980,M,299.9,309.8,1627,60.4,123,0,0,0,0,0,0
11982,M21981,M,300.5,312.7,1566,33.7,36,0,0,0,0,0,0
11983,L51982,L,302.4,313.8,1739,23.4,168,0,0,0,0,0,0
11984,L51983,L,295.8,306.3,1571,47.5,12,0,0,0,0,0,0
11985,H11984,H,300.8,310.1,1243,34.1,29,0,0,0,0,0,0
11986,L51985,L,298.3,307.8,1540,66.7,139,0,0,0,0,0,0
11987,L51986,L,298.2,307.2,1529,34.7,34,0,0,0,0,0,0
11988,L51987,L,301.3,313.8,1437,26.7,233,0,0,0,0,0,0
11989,M21988,M,304.1,313.8,1350,53.2,194,0,0,0,0,0,0
11990,L51989,L,300.9,312.4,1177,37.2,153,0,0,0,0,0,0
11991,M21990,M,299.5,309.5,1479,49.0,241,0,0,0,0,0,0
11992,L51991,L,297.9,310.1,1292,40.2,253,0,0,0,0,0,0
11993,H11992,H,300.8,310.4,1725,31.4,93,0,0,0,0,0,0
11994,M21993,M,295.8,305.7,1562,46.1,204,0,0,0,0,0,0
11995,M21994,M,300.3,310.9,1226,47.7,47,0,0,0,0,0,0
11996,L51995,L,297.7,307.7,1569,40.7,41,0,0,0,0,0,0
11997,M21996,M,297.8,306.0,1343,33.9,189,0,0,0,0,0,0
11998,H11997,H,296.8,310.6,1632,37.2,36,0,0,0,0,0,0
11999,L51998,L,300.7,309.4,1384,51.9,36,0,0,0,0,0,0
12000,L51999,L,300.2,310.6,1516,44.4,177,0,0,0,0,0,0
12001,L52000,L,301.2,312.0,1437,44.4,65,0,0,0,0,0,0
12002,L52001,L,298.4,308.0,1729,46.1,201,0,0,0,0,0,0
12003,L52002,L,300.9,310.1,1758,35.3,173,0,0,0,0,0,0
12004,L52003,L,303.9,313.8,1546,38.8,167,0,0,0,0,0,0
12005,L52004,L,300.5,309.9,1246,35.7,105,0,0,0,0,0,0
12006,L52005,L,301.4,312.4,1374,41.3,26,0,0,0,0,0,0
12007,L52006,L,299.1,311.3,1463,26.5,188,0,0,0,0,0,0
12008,M22007,M,298.5,309.1,1548,26.1,110,0,0,0,0,0,0
12009,M22008,M,299.2,309.5,1665,42.1,150,0,0,0,0,0,0
12010,H12009,H,300.1,309.6,1530,22.5,106,0,0,0,0,0,0
12011,M22010,M,298.9,309.7,1766,28.5,18,0,0,0,0,0,0
12012,L52011,L,298.7,309.2,1635,38.8,20,0,0,0,0,0,0
12013,M22012,M,301.5,308.2,1539,40.1,246,0,0,0,0,0,0
12014,L52013,L,297.1,306.4,1385,41.6,224,0,0,0,0,0,0
12015,M22014,M,298.0,306.0,1337,52.4,76,0,0,0,0,0,0
12016,M22015,M,299.8,309.5,1482,38.5,106,0,0,0,0,0,0
12017,L52016,L,297.7,309.1,1414,48.8,11,0,0,0,0,0,0
12018,L52017,L,300.3,308.0,1354,44.7,94,0,0,0,0,0,0
12019,L52018,L,302.7,312.8,1530,46.6,25,0,0,0,0,0,0
12020,L52019,L,299.6,310.9,1365,32.4,20,0,0,0,0,0,0
12021,L52020,L,301.5,311.9,1457,33.0,219,0,0,0,0,0,0
12022,M22021,M,299.4,309.6,1569,32.0,138,0,0,0,0,0,0
12023,L52022,L,300.6,310.9,1557,47.1,119,0,0,0,0,0,0
12024,L52023,L,299.6,311.8,1504,41.1,66,0,0,0,0,0,0
12025,L52024,L,302.2,312.9,1525,53.8,87,0,0,0,0,0,0
12026,L52025,L,300.0,310.6,2005,37.5,211,0,0,0,0,0,0
12027,L52026,L,300.2,312.5,1281,53.0,217,0,0,0,0,0,0
12028,L52027,L,296.7,306.8,1708,54.7,146,0,0,0,0,0,0
12029,L52028,L,298.4,310.6,1715,50.2,171,0,0,0,0,0,0
12030,M22029,M,302.6,312.9,1746,36.4,233,0,0,0,0,0,0
12031,L52030,L,298.3,309.4,1276,30.8,243,0,0,0,0,0,0
12032,M22031,M,303.6,313.3,1625,52.1,68,0,0,0,0,0,0
12033,L52032,L,295.9,305.7,1452,23.8,99,0,0,0,0,0,0
12034,M22033,M,304.1,313.4,1685,42.2,47,0,0,0,0,0,0
12035,L52034,L,298.9,307.9,1671,43.6,250,0,0,0,0,0,0
12036,L52035,L,296.6,305.7,1652,40.4,123,0,0,0,0,0,0
12037,L52036,L,296.5,306.7,1639,26.5,16,0,0,0,0,0,0
12038,M22037,M,300.8,311.7,1919,41.0,127,0,0,0,0,0,0
12039,M22038,M,303.2,313.8,1513,32.5,91,0,0,0,0,0,0
12040,L52039,L,299.6,310.5,1455,32.0,87,0,0,0,0,0,0
12041,M22040,M,300.6,309.7,1658,20.3,201,0,0,0,0,0,0
12042,L52041,L,297.1,307.4,1393,55.8,158,0,0,0,0,0,0
12043,L52042,L,301.9,311.5,1641,52.1,230,0,0,0,0,0,0
12044,M22043,M,304.5,313.8,1423,44.1,176,0,0,0,0,0,0
12045,L52044,L,301.5,310.8,1331,47.3,20,1,0,1,0,0,0
12046,L52045,L,299.1,310.4,1500,24.7,25,0,0,0,0,0,0
12047,M22046,M,300.6,309.9,1673,38.7,91,0,0,0,0,0,0
12048,L52047,L,300.2,313.8,1600,42.7,202,0,0,0,0,0,0
12049,L52048,L,299.7,310.9,1449,20.6,200,0,0,0,0,0,0
12050,L52049,L,298.6,307.0,1429,21.7,35,0,0,0,0,0,0
12051,M22050,M,301.6,310.9,1267,45.3,227,0,0,0,0,0,0
12052,M22051,M,301.1,312.3,1523,22.6,194,0,0,0,0,0,0
12053,L52052,L,300.4,311.7,1933,34.9,148,0,0,0,0,0,0
12054,M22053,M,302.3,313.3,1445,40.8,139,0,0,0,0,0,0
12055,L52054,L,298.5,308.9,1432,49.5,34,0,0,0,0,0,0
12056,L52055,L,300.8,310.0,1634,47.0,108,0,0,0,0,0,0
12057,M22056,M,300.2,311.7,1479,47.7,143,0,0,0,0,0,0
12058,L52057,L,304.1,312.1,1672,45.8,163,0,0,0,0,0,0
12059,L52058,L,298.9,309.6,1596,46.4,206,0,0,0,0,0,0
12060,L52059,L,298.0,307.8,1571,49.9,27,0,0,0,0,0,0
12061,L52060,L,299.4,309.2,1717,40.0,33,0,0,0,0,0,0
12062,L52061,L,299.5,308.8,1762,44.7,238,0,0,0,0,0,0
12063,L52062,L,302.0,313.8,1921,31.0,79,0,0,0,0,0,0
12064,L52063,L,301.3,311.5,1615,37.3,19,0,0,0,0,0,0
12065,L52064,L,301.1,308.0,1702,34.2,127,0,0,0,0,0,0
12066,L52065,L,297.9,307.1,1677,44.4,92,0,0,0,0,0,0
12067,M22066,M,297.0,308.8,1819,36.7,128,0,0,0,0,0,0
12068,L52067,L,298.4,309.9,1672,35.2,19,0,0,0,0,0,0
12069,L52068,L,300.6,311.5,1411,35.7,88,0,0,0,0,0,0
12070,M22069,M,300.5,312.8,1603,49.8,102,0,0,0,0,0,0
12071,L52070,L,299.1,306.3,1689,31.8,140,0,0,0,0,0,0
12072,L52071,L,300.4,312.0,1384,41.4,137,0,0,0,0,0,0
12073,L52072,L,297.8,307.7,1287,51.7,64,0,0,0,0,0,0
12074,H12073,H,298.0,308.3,1643,48.0,179,0,0,0,0,0,0
12075,L52074,L,300.0,308.6,1322,31.7,128,0,0,0,0,0,0
12076,L52075,L,298.0,309.4,1642,45.5,24,0,0,0,0,0,0
12077,L52076,L,299.2,306.3,1244,28.9,84,0,0,0,0,0,0
12078,M22077,M,302.3,312.3,1347,52.5,115,0,0,0,0,0,0
12079,L52078,L,299.8,310.4,1425,62.5,105,0,0,0,0,0,0
12080,L52079,L,300.8,311.0,1702,38.2,168,0,0,0,0,0,0
12081,M22080,M,297.5,308.0,1632,26.5,249,0,0,0,0,0,0
12082,L52081,L,299.6,309.1,1638,9.4,15,0,0,0,0,0,0
12083,L52082,L,299.9,310.9,1498,47.8,171,0,0,0,0,0,0
12084,L52083,L,296.3,305.7,1414,41.5,224,0,0,0,0,0,0
12085,L52084,L,300.6,311.2,1578,51.6,56,0,0,0,0,0,0
12086,L52085,L,301.2,311.0,1416,40.9,12,0,0,0,0,0,0
12087,L52086,L,303.0,310.6,1806,44.0,0,0,0,0,0,0,0
12088,L52087,L,297.5,305.7,1194,23.7,139,0,0,0,0,0,0
12089,M22088,M,297.9,308.3,1444,17.2,178,0,0,0,0,0,0
12090,L52089,L,299.1,307.3,1626,24.5,88,0,0,0,0,0,0
12091,L52090,L,298.9,308.3,1402,28.4,175,0,0,0,0,0,0
12092,M22091,M,302.5,310.6,2016,28.2,234,0,0,0,0,0,0
12093,L52092,L,304.4,313.8,1714,27.6,180,0,0,0,0,0,0
12094,M22093,M,298.3,308.8,1572,33.6,149,0,0,0,0,0,0
12095,M22094,M,298.2,307.2,1763,30.5,138,0,0,0,0,0,0
12096,L52095,L,301.0,310.5,1253,40.2,100,1,0,1,0,0,0
12097,M22096,M,300.2,308.4,1792,35.3,49,1,1,0,0,0,0
12098,L52097,L,296.2,307.8,1635,34.8,62,0,0,0,0,0,0
12099,L52098,L,299.6,309.3,1442,49.8,134,0,0,0,0,0,0
12100,L52099,L,297.2,307.2,1258,50.0,31,0,0,0,0,0,0
12101,L52100,L,299.1,310.3,1219,44.3,130,0,0,0,0,0,0
12102,L52101,L,302.2,312.3,1606,42.6,7,0,0,0,0,0,0
12103,M22102,M,302.0,313.0,1517,15.3,98,0,0,0,0,0,0
12104,M22103,M,300.6,307.9,1351,38.5,162,0,0,0,0,0,0
12105,M22104,M,298.0,307.1,1540,35.6,106,0,0,0,0,0,0
12106,L52105,L,302.8,311.7,1826,50.8,147,0,0,0,0,0,0
12107,L52106,L,301.8,310.6,1468,35.4,150,0,0,0,0,0,0
12108,L52107,L,298.9,307.0,1620,44.4,182,0,0,0,0,0,0
12109,L52108,L,296.6,305.7,1580,24.2,191,0,0,0,0,0,0
12110,L52109,L,301.2,311.1,1900,51.8,2,0,0,0,0,0,0
12111,L52110,L,303.1,313.8,1486,36.7,198,0,0,0,0,0,0
12112,L52111,L,300.3,309.1,1448,28.3,103,0,0,0,0,0,0
12113,H12112,H,299.3,309.9,1248,44.6,115,0,0,0,0,0,0
12114,L52113,L,301.7,310.6,1620,47.5,122,0,0,0,0,0,0
12115,H12114,H,304.1,313.2,1350,36.6,217,0,0,0,0,0,0
12116,M22115,M,298.3,307.9,1498,36.0,28,0,0,0,0,0,0
12117,H12116,H,297.8,310.0,1402,35.5,141,0,0,0,0,0,0
12118,L52117,L,299.5,307.8,1827,44.8,192,0,0,0,0,0,0
12119,L52118,L,297.3,305.7,1551,57.9,62,0,0,0,0,0,0
12120,L52119,L,300.4,308.4,1563,36.1,79,0,0,0,0,0,0
12121,H12120,H,298.3,307.3,1599,32.8,121,0,0,0,0,0,0
12122,M22121,M,300.7,312.2,1534,59.3,145,1,0,0,1,0,0
12123,L52122,L,303.1,313.3,1586,38.6,149,0,0,0,0,0,0
12124,L52123,L,301.9,311.5,1648,41.0,213,0,0,0,0,0,0
12125,L52124,L,301.2,311.2,1459,41.3,125,0,0,0,0,0,0
12126,L52125,L,299.7,311.6,1325,24.5,87,1,0,1,0,0,0
12127,L52126,L,299.3,312.4,1529,44.2,10,0,0,0,0,0,0
12128,L52127,L,297.3,307.8,1819,47.0,143,0,0,0,0,0,0
12129,L52128,L,295.9,305.7,1663,30.7,73,0,0,0,0,0,0
12130,L52129,L,302.6,313.8,1323,36.1,57,0,0,0,0,0,0
12131,L52130,L,299.0,308.4,1257,47.5,70,1,0,1,0,0,0
12132,L52131,L,301.5,311.6,1415,45.1,87,0,0,0,0,0,0
12133,L52132,L,302.5,309.6,1763,44.4,69,1,0,1,0,0,0
12134,L52133,L,302.9,313.8,1521,18.8,115,0,0,0,0,0,0
12135,L52134,L,300.3,312.7,1655,36.2,158,0,0,0,0,0,0
12136,L52135,L,299.4,310.3,1338,41.2,128,0,0,0,0,0,0
12137,L52136,L,298.8,308.4,1686,52.3,200,0,0,0,0,0,0
12138,L52137,L,300.6,309.9,1427,30.5,116,0,0,0,0,0,0
12139,L52138,L,302.9,313.8,1823,47.7,29,0,0,0,0,0,0
12140,M22139,M,298.2,308.7,1413,40.5,87,0,0,0,0,0,0
12141,M22140,M,298.4,308.7,1635,37.4,18,0,0,0,0,0,0
12142,H12141,H,303.8,313.8,1494,48.7,150,0,0,0,0,0,0
12143,L52142,L,300.3,309.9,1850,58.3,141,0,0,0,0,0,0
12144,L52143,L,298.8,308.3,1490,37.4,102,0,0,0,0,0,0
12145,L52144,L,299.8,307.8,1757,40.5,67,0,0,0,0,0,0
12146,L52145,L,301.5,311.2,1659,49.0,60,0,0,0,0,0,0
12147,M22146,M,297.1,308.9,1898,38.6,135,0,0,0,0,0,0
12148,L52147,L,298.8,308.5,1604,52.7,214,0,0,0,0,0,0
12149,M22148,M,301.7,308.4,1525,42.6,42,0,0,0,0,0,0
12150,L52149,L,297.7,308.9,1330,51.7,204,0,0,0,0,0,0
12151,L52150,L,301.8,313.8,1488,28.9,44,0,0,0,0,0,0
12152,M22151,M,298.7,310.1,1478,50.4,168,0,0,0,0,0,0
12153,L52152,L,300.5,309.2,2090,44.8,211,0,0,0,0,0,0
12154,L52153,L,300.8,309.7,1658,42.8,79,0,0,0,0,0,0
12155,L52154,L,300.8,309.9,1818,53.4,99,0,0,0,0,0,0
12156,M22155,M,295.7,305.7,1473,48.3,111,0,0,0,0,0,0
12157,L52156,L,298.1,308.6,1512,46.8,9,0,0,0,0,0,0
12158,L52157,L,302.4,313.4,1598,31.1,3,0,0,0,0,0,0
12159,M22158,M,298.7,310.4,1691,48.7,200,0,0,0,0,0,0
12160,L52159,L,297.5,306.2,1624,50.4,88,0,0,0,0,0,0
12161,M22160,M,297.0,307.1,1695,63.3,179,0,0,0,0,0,0
12162,L52161,L,296.8,307.0,1315,51.0,13,0,0,0,0,0,0
12163,L52162,L,302.5,311.1,1497,48.5,129,0,0,0,0,0,0
12164,M22163,M,303.3,313.8,1450,47.6,18,0,0,0,0,0,0
12165,L52164,L,296.3,306.7,1328,48.9,134,0,0,0,0,0,0
12166,H12165,H,301.5,313.0,1519,40.1,135,0,0,0,0,0,0
12167,M22166,M,298.0,309.3,1286,41.5,224,0,0,0,0,0,0
12168,L52167,L,300.6,310.7,1574,32.5,81,0,0,0,0,0,0
12169,M22168,M,301.0,311.2,1695,59.6,117,0,0,0,0,0,0
12170,M22169,M,299.3,307.6,1571,39.0,47,0,0,0,0,0,0
12171,M22170,M,296.4,307.9,1290,45.6,136,0,0,0,0,0,0
12172,L52171,L,304.5,313.8,1536,29.3,114,0,0,0,0,0,0
12173,L52172,L,303.2,312.9,1436,33.8,224,0,0,0,0,0,0
12174,L52173,L,299.1,311.6,1478,25.9,228,0,0,0,0,0,0
12175,L52174,L,297.2,305.9,1613,31.8,95,0,0,0,0,0,0
12176,M22175,M,303.5,313.8,1661,47.7,117,0,0,0,0,0,0
12177,L52176,L,297.3,305.9,1412,31.3,251,0,0,0,0,0,0
12178,H12177,H,302.8,312.9,1332,69.1,59,0,0,0,0,0,0
12179,L52178,L,301.7,312.6,1799,46.5,96,0,0,0,0,0,0
12180,L52179,L,297.4,305.7,1280,43.7,144,0,0,0,0,0,0
12181,L52180,L,298.8,308.2,1673,14.6,116,0,0,0,0,0,0
12182,H12181,H,301.0,311.2,1275,36.6,75,0,0,0,0,0,0
12183,L52182,L,299.0,306.0,1494,34.1,221,0,0,0,0,0,0
12184,L52183,L,296.8,306.3,1241,40.4,236,0,0,0,0,0,0
12185,L52184,L,295.3,305.7,1397,45.8,214,0,0,0,0,0,0
12186,H12185,H,296.7,307.2,1488,44.7,140,0,0,0,0,0,0
12187,M22186,M,301.2,311.5,1464,29.8,48,0,0,0,0,0,0
12188,L52187,L,298.7,310.2,1406,43.9,144,0,0,0,0,0,0
12189,L52188,L,299.0,305.7,1622,24.9,200,0,0,0,0,0,0
12190,L52189,L,302.7,311.9,1510,33.0,37,0,0,0,0,0,0
12191,L52190,L,301.5,311.0,1530,37.1,182,0,0,0,0,0,0
12192,M22191,M,300.4,307.2,1524,24.6,194,0,0,0,0,0,0
12193,M22192,M,297.1,307.9,1582,39.5,237,0,0,0,0,0,0
12194,M22193,M,298.6,305.9,1717,52.1,106,0,0,0,0,0,0
